6.54755852	0.992585
6.52748091	0.993002
6.50746487	0.993418
6.48751022	0.993834
6.46761674	0.994251
6.44778428	0.994667
6.42801262	0.995084
6.40830160	0.995501
6.38865101	0.995919
6.36906069	0.996336
6.34953043	0.996754
6.33006007	0.997171
6.31064941	0.997589
6.29129827	0.998007
6.27200647	0.998426
6.25277382	0.998844
6.23360015	0.999263
6.21448528	0.999682
6.19542902	1.00066
6.17643120	1.00339
6.15749163	1.00613
6.13861013	1.00888
6.11978654	1.01163
6.10102067	1.01439
6.08231234	1.01716
6.06366138	1.01994
6.04506761	1.02273
6.02653086	1.02552
6.00805094	1.02832
5.98962770	1.03113
5.97126095	1.03395
5.95295052	1.03677
5.93469624	1.0396
5.91649793	1.04244
5.89835543	1.04529
5.88026856	1.04814
5.86223715	1.051
5.84426103	1.05387
5.82634004	1.05675
5.80847400	1.05964
5.79066274	1.06253
5.77290610	1.06543
5.75520391	1.06834
5.73755600	1.07126
5.71996221	1.07419
5.70242237	1.07712
5.68493631	1.08006
5.66750388	1.08301
5.65012490	1.08597
5.63279921	1.08894
5.61552664	1.09191
5.59830705	1.09489
5.58114025	1.09788
5.56402610	1.10395
5.54696442	1.11384
5.52995507	1.12382
5.51299787	0.914548
5.49609267	0.607131
5.47923931	0.403049
5.46243762	0.418946
5.44568746	0.628028
5.42898867	0.941455
5.41234107	0.825005
5.39574453	0.474274
5.37919888	0.272647
5.36270396	0.156096
5.34625963	0.0890594
5.32986572	0.0508121
5.31352208	0.039121
5.29722856	0.0408489
5.28098500	0.0426531
5.26479125	0.0450445
5.24864715	0.0483176
5.23255257	0.0518285
5.21650733	0.0597515
5.20051130	0.0804945
5.18456431	0.108438
5.16866623	0.12101
5.15281690	0.0580135
5.13701616	0.0278122
5.12126388	0.0135032
5.10555991	0.0133125
5.08990409	0.0131244
5.07429627	0.012939
5.05873632	0.0275815
5.04322408	0.069393
5.02775940	0.174588
5.01234215	0.143436
4.99697217	0.0551283
4.98164933	0.0211881
4.96637347	0.0114587
4.95114445	0.0121727
4.93596213	0.0129311
4.92082637	0.0137556
4.90573702	0.0150839
4.89069394	0.0165404
4.87569699	0.0181375
4.86074602	0.0236742
4.84584091	0.0331017
4.83098149	0.0462835
4.81616765	0.0523008
4.80139922	0.0402218
4.78667609	0.0309324
4.77199810	0.0237885
4.75736512	0.0488228
4.74277701	0.104325
4.72823364	0.222921
